Sale_Price,No of Bedrooms,No of Bathrooms,No of Floors,Flat Area (in Sqft),Lot Area (in Sqft),Age of House (in Years),Area of the House from Basement (in Sqft),Basement Area (in Sqft),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),No of Times Visited,Overall Grade,Year since Renovation,Waterfront_view_Yes,Ever_Renovated_Yes,House_conditions_Fair,House_conditions_Okay,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
815000,3,1.5,2,1940,3570,102,1740,200,47.6618,-122.325,1580,3570,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
455600,3,2.5,2,2420,8252,20,2420,0,47.5382,-121.871,2420,5818,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
270000,3,1,1,1010,9514,49,1010,0,47.4936,-122.105,1010,9514,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1129743.75,5,3.625,3,2710,2800,44,2380,330,47.6346,-122.364,1530,3600,0,10,9,0,1,1,0,0,0,0,0,0,1,0,0,0
525000,2,1.5,1.5,1340,3600,115,1340,0,47.6358,-122.364,1340,3600,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
242000,3,1.75,1,1310,9645,39,1310,0,47.4051,-122.29,1440,9893,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715000,4,2.5,1,2650,19158.125,58,1680,970,47.5535,-122.028,2650,17561.25,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
475000,3,2.75,2,1890,3938,19,1890,0,47.5336,-121.867,1890,4142,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
370000,4,3,2,2580,5511,19,2580,0,47.4286,-122.185,2010,5600,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
788600,4,2.75,2,3500,7200,13,3500,0,47.6818,-122.025,3665,7666,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
160000,2,1,1,1040,13100,106,1040,0,47.3877,-122.234,910,5080,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800000,5,1.75,2,1930,19158.125,88,1930,0,47.6294,-121.911,1710,17561.25,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
520000,4,3,2,2190,5085,26,2190,0,47.5693,-122.002,2130,5142,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
725000,3,1.75,2,1530,4000,33,1530,0,47.5239,-122.388,2140,5000,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
335000,4,1,1.5,1480,6500,104,1480,0,47.5282,-122.267,2380,6000,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
919000,4,2.5,1,3620,17133,25,2220,1400,47.5604,-122.027,3530,17026,4,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
425000,3,2.75,2,3370,13929,32,2650,720,47.3411,-122.197,2150,14048,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0
420000,5,2.5,1,2100,14395,35,1140,960,47.7723,-122.317,1830,8700,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
905000,4,3,2,3370,19158.125,37,3370,0,47.733,-122.129,3370,17561.25,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0
435000,2,1,1,2240,7200,78,1120,1120,47.5631,-122.271,1390,6000,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
438000,3,2.5,2,1650,3031,15,1650,0,47.682,-122.034,1560,3070,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
725000,4,2.75,2,2630,7505,24,2630,0,47.6846,-122.163,2670,7506,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
840000,4,1.75,2,2330,4000,94,1300,1030,47.666,-122.289,2040,4000,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0
425500,3,2.5,2,1970,2752,40,1970,0,47.6345,-122.108,1850,2778,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
853505,3,2.5,1,2820,14890,33,1770,1050,47.7019,-122.228,3665,14890,4,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0
398000,2,1,1.5,590,10945,35,590,0,47.3364,-122.033,2020,15180,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
418500,3,2.5,2,2060,4399,11,2060,0,47.5415,-121.884,2060,4399,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
826000,3,1.5,1.5,1890,5000,89,1890,0,47.6312,-122.353,2560,5000,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
742000,4,2.5,2,2810,10986,21,2810,0,47.5943,-121.981,3540,10986,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
180000,4,1,1.5,1470,18581,94,1470,0,47.4336,-122.197,1770,17561.25,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
286000,4,1.75,2,2190,8400,40,2190,0,47.3003,-122.373,2410,7700,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421200,3,2.5,2,1440,3060,15,1440,0,47.6821,-122.035,1650,3060,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
390000,3,3,1,2480,14141,24,1500,980,47.3778,-122.033,2480,10667,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
739000,4,2.5,2,2780,6737,16,2780,0,47.5656,-122.122,2750,7950,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
499900,4,3,2,2180,12196,50,2180,0,47.5338,-122.033,1500,6534,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
670000,3,2.25,1,3340,13805,68,3340,0,47.744,-122.292,2060,12304,0,8,25,0,1,1,0,0,1,0,0,0,0,0,0,0
842500,3,2.25,1.5,2560,3996,108,2150,410,47.6321,-122.306,2970,4320,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
492500,2,2.25,2,1600,19158.125,40,1600,0,47.4422,-122.505,1600,17561.25,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
836500,3,2.5,3,2230,7200,22,2230,0,47.558,-122.265,2230,7200,3,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
334000,2,1,2,900,1818,73,900,0,47.6485,-122.397,1570,1830,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
179900,3,1,1,1010,9920,41,1010,0,47.3238,-122.14,1270,9680,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
563000,3,2,1,1580,5289,78,870,710,47.6881,-122.342,1310,5535,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
310000,3,2.5,2,1890,6300,15,1890,0,47.3673,-122.031,2100,6525,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
335000,4,2.25,1,2160,8817,53,1460,700,47.7595,-122.356,1880,8817,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
499950,4,2.25,1,2160,8817,53,1460,700,47.7595,-122.356,1880,8817,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
658500,2,1,1.5,1410,5101,91,1410,0,47.6872,-122.333,1410,4224,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
297000,2,1.5,3,1430,1650,19,1430,0,47.7222,-122.29,1430,1650,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
725000,5.5,1.75,2,2380,4080,101,2380,0,47.6629,-122.325,2030,4080,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
780000,3,2.25,1,2206,19158.125,35,866,1340,47.6302,-122.069,2590,17561.25,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
252500,3,1,1,1030,6127,71,880,150,47.7192,-122.32,1610,6127,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
330000,3,2.5,2,1070,1155,13,720,350,47.5617,-122.385,1120,2594,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
525000,3,2.5,1,2320,9610,28,1730,590,47.7394,-122.204,2450,9608,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
365000,2,1.75,1,1270,7500,36,1270,0,47.6186,-122.063,1280,7500,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
500000,4,3,2,2570,9104,88,2570,0,47.5821,-122.401,1630,4950,2,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
179950,3,1,1,920,4875,49,920,0,47.3648,-122.081,960,5200,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440000,3,2,1,1790,19158.125,11,1790,0,47.4826,-121.8205,2290,17561.25,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
145000,1.5,0.75,1,480,9750,70,480,0,47.4982,-122.362,1550,9924,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0
331000,4,3,2,2483,5701,13,2483,0,47.3623,-122.199,2075,5720,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
780000,3,2.25,2,2140,3000,113,2140,0,47.6767,-122.351,1430,4712,0,9,11,0,1,1,0,0,0,1,0,0,0,0,0,0
855000,3,1.75,1,1900,4000,53,1300,600,47.6854,-122.331,1880,4000,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
225000,3,2.25,1,1650,7739,32,1290,360,47.3532,-122.304,1650,6033,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199000,3,1,1,1510,9100,52,1510,0,47.3331,-122.319,1180,7220,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
550000,3,1.75,1.5,2910,19158.125,39,2910,0,47.5747,-122.035,2590,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1129743.75,4,3.625,2.5,4230,6000,109,3680,1280,47.6437,-122.356,2160,4080,0,10,14,0,1,1,0,0,0,0,0,0,1,0,0,0
805000,3,2,1.5,2710,4500,89,1880,830,47.6747,-122.295,2060,4500,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
261000,3,1.5,1,1810,19158.125,35,950,860,47.3585,-122.067,1790,17561.25,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
347000,3,1,1,940,9198,50,940,0,47.6889,-122.117,1430,8370,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
390000,3,2.25,1,1600,10240,39,1090,510,47.7281,-122.232,1520,9394,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
436000,4,2.5,2,2640,3899,18,2640,0,47.754,-122.217,2460,4057,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1129743.75,5,3.25,1,3890,19158.125,41,2260,1400,47.6312,-122.224,3450,17561.25,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0
557000,3,2.5,3,1630,1587,14,1630,0,47.6693,-122.393,1500,1527,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
135000,3,1,1,830,9600,59,830,0,47.3698,-122.297,1240,9198,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
425000,3,2.5,2,1800,14036,25,1800,0,47.7334,-121.97,2450,14025,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
648752,3,2.25,1,2060,9953,54,1070,990,47.5767,-122.233,2340,9600,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1129743.75,4,3,1,4040,19158.125,46,2020,1400,47.6408,-122.212,2990,17561.25,0,9,16,0,1,1,0,0,0,0,0,0,0,0,1,0
630100,4,2.75,1,1910,11356,41,1160,750,47.6999,-122.2,1770,11357,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
739000,4,2.5,2,2800,19158.125,19,2800,0,47.6586,-121.962,2750,17561.25,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
269000,3,1.5,2,1320,2625,32,1320,0,47.7316,-122.338,1230,5250,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
250000,3,1,1,1220,5038,76,1220,0,47.496,-122.189,1140,5038,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
475000,5,2.75,2,3100,5298,11,3100,0,47.5369,-121.887,2440,5250,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
290000,1.5,1,1,550,5700,102,550,0,47.6846,-122.366,1100,4560,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0
219000,3,1,1.5,1080,10639,65,1080,0,47.3171,-122.219,1470,10600,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416000,2,1,1,880,6650,100,880,0,47.6914,-122.372,1250,6650,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179000,2,1,1,720,8914,69,720,0,47.4488,-122.274,1100,8916,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
302000,4,2.75,1,2030,9120,30,2030,0,47.282,-122.303,1790,7627,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
565000,4,2,2,2040,8281,57,2040,0,47.6689,-122.195,2560,8281,1,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
281700,3,1,1,1570,8316,56,1070,500,47.3943,-122.198,2030,8295,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480000,2,1,1,1500,3420,116,1500,0,47.661,-122.338,2050,3420,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
775000,4,2.5,2,3180,15358,30,3180,0,47.5172,-122.053,3020,15522,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
375000,3,1.75,1,1260,11224,71,1260,0,47.7444,-122.321,1570,11052,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
345000,3,1.5,2,1390,13860,39,1390,0,47.4704,-121.8205,1390,11860,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
300000,3,3,1,2850,9375,41,2240,610,47.4655,-122.209,1800,9375,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
364950,4,2.5,2,2070,2992,16,2070,0,47.4496,-122.12,1900,2957,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
410000,3,3.25,1,2650,7819,62,1760,890,47.4821,-122.192,2400,7727,2,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
231000,3,1.75,1,1220,8817,40,1220,0,47.3111,-122.396,2000,8028,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445000,3,2,1,1630,8702,31,1630,0,47.5168,-122.193,2250,9890,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
530000,2,2.5,2,1785,779,43,1595,190,47.5959,-122.198,1780,794,0,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
353500,3,2.5,2,1260,972,10,840,420,47.5872,-122.316,1270,925,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
209950,3,1.5,1,1380,11130,58,1380,0,47.3146,-122.323,1380,9200,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
650000,3,1.75,1,2330,7200,68,1320,1010,47.565,-122.274,1820,7200,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
325000,2,1,1,840,4239,70,840,0,47.5319,-122.382,1120,4494,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
257000,3,2.25,1,1730,9516,40,1180,550,47.3823,-122.166,1870,8165,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
337000,4,2.5,2,2230,5970,16,2230,0,47.3745,-122.131,1970,4919,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
541000,3,2.5,2,1790,4038,13,1790,0,47.5499,-121.998,1700,3365,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
577500,3,2.5,2,2280,10879,34,2280,0,47.6217,-122.034,2400,9536,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
560000,3,2.5,1,2430,5128,40,1270,1160,47.5198,-122.389,2510,5330,1,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
979700,5,3,1.5,3730,5500,91,2160,1400,47.6507,-122.32,1890,5500,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
750000,5,3,1,2230,8560,58,1150,1080,47.6154,-122.115,2040,8560,0,8,3,0,1,1,0,0,0,0,1,0,0,0,0,0
407500,2,1,1,770,2971,95,770,0,47.6358,-122.322,1440,4000,2,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
530000,4,1.75,1,1814,5000,67,944,870,47.684,-122.281,1290,5000,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
235000,4,1.75,1,1920,9350,41,1000,920,47.292,-122.195,1910,8400,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715000,4,2.5,1.5,1860,3840,90,1170,690,47.6886,-122.359,1400,3840,0,7,2,0,1,1,0,0,0,1,0,0,0,0,0,0
795000,5,3,1,2750,10000,61,1730,1020,47.5878,-122.13,2520,10000,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
465000,4,2.5,1,1930,9653,50,1930,0,47.3367,-122.335,2100,10454,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287600,3,2.5,2,1950,8251,28,1950,0,47.343,-122.28,1540,8588,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
630000,5.5,3,2,2470,9328,36,2470,0,47.6025,-122.153,2470,9454,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
445000,3,2.25,1,1630,6449,32,1310,320,47.7275,-122.232,1620,7429,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
490000,4,2.25,1,2110,16200,40,1630,480,47.752,-122.144,2370,16000,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
565000,3,1.75,1,1490,5000,64,1250,240,47.5257,-122.392,1980,5000,1,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
330000,3,2.5,2,1740,1844,10,1320,420,47.5248,-122.365,1740,1789,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
463000,4,2.75,1,1900,6000,57,1300,600,47.495,-122.229,2230,6000,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,5,3.625,2,4230,15175,49,3740,0,47.5309,-122.228,3510,13500,0,10,15,0,1,1,0,0,0,0,0,0,0,0,1,0
219500,3,1,1.5,1090,6710,106,1090,0,47.3066,-122.217,1170,6708,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622200,3,1.75,1,1720,7200,59,1420,300,47.7062,-122.304,1380,8000,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
474800,2,3.25,3,1400,1243,18,1400,0,47.6534,-122.353,1400,1335,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
465000,4,2.5,1,2090,9702,53,1320,770,47.7467,-122.339,1850,7200,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389950,3,1.75,1,1580,9049,52,1580,0,47.7776,-122.375,2100,8446,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
650000,4,2.5,2,2620,19158.125,34,2620,0,47.7014,-122.122,2500,13285,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
395000,3,2,1,1500,2506,15,870,630,47.5962,-122.301,1500,4662,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
304500,4,2.5,2,2030,5202,17,2030,0,47.388,-122.176,2260,5232,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307000,3,1,1,1020,8484,69,1020,0,47.7719,-122.31,1180,9660,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
485000,3,2.5,1,1540,7120,80,770,770,47.3729,-122.037,1000,6638,0,7,3,0,1,1,0,1,0,0,0,0,0,0,0,0
1129743.75,5,3,1,3910,16200,58,2890,1020,47.6326,-122.217,3620,16200,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
650500,5,3.625,2,3920,11412,63,3740,0,47.5766,-122.151,1400,9750,0,7,11,0,1,1,0,0,0,0,0,0,1,0,0,0
960000,4,2.5,2,3180,10105,32,3180,0,47.5328,-122.226,2670,10355,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
710000,3,2.5,2,2330,9160,21,2330,0,47.5467,-122.181,2460,9160,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
540000,3,2.5,1.5,2600,19158.125,106,2150,450,47.4997,-122.379,1700,14700,4,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0
601000,4,1.75,1,1950,4200,67,1040,910,47.6755,-122.285,1450,5000,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463828,5,1.75,1,3250,13702,53,1650,1400,47.4883,-122.225,2620,11328,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293000,4,1,1.5,1130,8308,74,1130,0,47.4669,-122.355,1130,8652,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
597500,3,2.5,2,2620,4800,16,2620,0,47.6849,-122.037,2400,4756,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
240000,2,1,1,1120,19158.125,86,1120,0,47.5105,-121.8205,2150,17561.25,2,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0
284000,3,1.75,1,1800,19158.125,50,1800,0,47.6517,-121.906,1410,17561.25,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
440000,4,1.75,1,2180,10200,52,2000,180,47.7638,-122.27,2590,10445,2,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
340000,3,1.75,1,1960,8136,70,980,980,47.5208,-122.364,1070,7480,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
363000,3,1.75,1,1960,8136,70,980,980,47.5208,-122.364,1070,7480,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270000,2,1,1,1150,3600,108,1150,0,47.5729,-122.31,1160,4000,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
365000,4,2.5,2,2800,6820,21,2800,0,47.3695,-122.108,2060,6820,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428000,3,2,1,1310,2550,32,780,530,47.6911,-122.35,1460,5100,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
600000,3,1.75,1,2340,19158.125,30,2340,0,47.6989,-122.044,3260,17561.25,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
405000,3,2.5,1,1430,10200,58,1430,0,47.7012,-122.166,1470,10350,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
339900,4,2.5,1,2340,9748,37,1610,730,47.3363,-122.331,2070,8241,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275000,3,1,1,1290,11250,62,1290,0,47.4743,-122.341,1410,11196,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
361600,2,1,1,760,6380,77,760,0,47.6914,-122.31,1590,6380,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
325000,5.5,2,2.5,2780,13950,63,2780,0,47.3738,-122.226,2120,13950,0,7,52,0,1,1,0,0,0,0,0,0,0,0,0,0
1050000,3,2,1.5,2090,4077,87,1530,560,47.6433,-122.3,2010,4132,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
959750,4,3,1,3060,19158.125,61,2460,600,47.6205,-122.096,2740,16181,2,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
210000,3,1,1,1110,7962,56,1110,0,47.5035,-122.36,1200,8094,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
258000,3,2,1.5,1790,7879,20,1790,0,47.2634,-122.289,1790,7879,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468000,3,1.5,1,1830,9848,56,1830,0,47.539,-122.18,1830,8168,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
710000,4,3.5,2,2850,2910,113,1970,880,47.6855,-122.321,1460,3880,2,8,20,0,1,1,0,0,0,0,1,0,0,0,0,0
268000,3,1,1,1420,6000,77,1420,0,47.4913,-122.336,1480,6000,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
115000,2,1,1,790,7252,88,790,0,47.5048,-122.365,1260,11470,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0
500000,3,2.5,2,2300,4307,20,2300,0,47.7326,-122.197,2010,4307,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
431000,3,2.5,1,2440,19158.125,22,2440,0,47.2689,-122.01,3170,17561.25,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241500,3,2,1,1310,7349,23,870,440,47.3639,-122.186,1690,6580,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300000,3,1,1,1380,12000,55,1380,0,47.3997,-122.215,1890,17561.25,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
982000,4,2.5,2,2790,10289,31,2790,0,47.5483,-122.158,2650,10126,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
248500,3,2.5,2,1360,7293,30,1360,0,47.3304,-122.302,1540,7353,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
665000,4,2.5,2,2510,5936,20,2510,0,47.5847,-122.032,2760,6060,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1129743.75,3,3,2,4230,16339,17,3740,520,47.7024,-122.243,2620,11561,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0
380000,2,1,1,780,3910,100,780,0,47.566,-122.38,1500,5060,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
220000,3,2,1,1410,7998,78,1410,0,47.4968,-122.277,1780,8278,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
631500,4,2,1.5,2530,5650,108,1910,620,47.5778,-122.382,1310,5750,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
386100,3,2,1,1270,6760,46,1270,0,47.7381,-122.179,1550,5734,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1050000,4,3.625,2,3180,4606,89,1990,1190,47.6402,-122.405,2110,5323,3,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0
650000,2,1.75,1.5,1450,4000,115,1350,100,47.6571,-122.326,1310,4000,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
545000,4,1.75,1,2040,19158.125,59,1160,880,47.3844,-122,2040,17561.25,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
870000,4,2.5,2,2650,12001,34,2650,0,47.5496,-122.14,2880,14054,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
380000,3,1.75,1,1240,8611,45,1240,0,47.7175,-122.331,1700,8037,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
265000,2,1,1,820,8423,61,820,0,47.4741,-122.2,1960,9140,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
645500,2,1,1.5,1890,5202,109,1890,0,47.6786,-122.379,1670,5100,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
570000,3,2,2,1270,3090,107,1270,0,47.685,-122.359,1440,3090,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1129743.75,4,2.5,1,3350,11688,23,1760,1400,47.5507,-122.133,3665,10804,2,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
605000,2,1,1.5,1550,3200,91,1550,0,47.6368,-122.306,1800,3937,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
199500,3,1,1,920,9812,56,920,0,47.2958,-122.284,1188,9812,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
445000,2,1,1,950,4800,77,950,0,47.5864,-122.301,1420,5400,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
495000,4,1.75,1,2040,3570,101,1020,1020,47.5754,-122.288,1790,4206,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
594000,4,1.75,2,1870,5200,81,1200,670,47.6843,-122.283,1790,5000,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
